0.0,0.0,0.0,0.6997594441501671,0.2014612958830889,0.27577110237768426,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,2.806194099188604,0.8079054944497363,1.1059046743682441,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0839447037583558,0.3120685351377791,0.42717626517341634,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,9.594596912163038,2.7622920184346134,3.7811745014032554,1
0.0,0.0,0.0,21.44154930185978,6.1730389553225145,8.449989117103547,1
0.0,0.0,0.0,34.561902766886746,9.950399066151215,13.620643645431562,1
0.0,0.0,0.0,7.093081114507794,2.042103647301325,2.7953417628792727,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,10.007681511060007,2.881219400263948,3.9439687247115347,1
0.0,0.0,0.0,1.996983137131463,0.5749330202349434,0.7869993692263887,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,20.226972868078033,5.8233614420795154,7.971331651504452,1
0.0,0.0,0.0,0.048984402321001645,0.014102648063053256,0.019304466328111076,1
0.0,0.0,0.0,4.561527308444794,1.3132673098559524,1.7976712210057442,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,15.350093722228268,4.41930408951128,6.0493821166224135,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.05388817137065868,0.015514447040136133,0.02123701301674038,1
0.0,0.0,0.0,5.906492104497072,1.7004837354361682,2.32771397722315,1
0.0,0.0,0.0,12.29796557595119,3.5405939889323785,4.846556273351389,1
0.0,0.0,0.0,20.658220521033737,5.947517981497873,8.141283828138262,1
0.0,0.0,0.0,36.834851574636275,10.60478282061595,14.51639947066715,1
0.0,0.0,0.0,3.0837420382927894,0.887811765024643,1.2152846931293628,1
0.0,0.0,0.0,19.34236022788662,5.568680765259273,7.622710986214129,1
0.0,0.0,0.0,3.887494610017341,1.1192127643575578,1.5320388785802883,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,6.396052657784344,1.8414286048523654,2.520646926666399,1
0.0,0.0,0.0,0.03231589630952254,0.00930377203561231,0.012735505642832762,1
0.0005671892349691092,0.0,0.0012809091651656216,60.16678955361636,17.322066167063316,23.711379704031913,1
0.0006635088832004368,0.0,0.001979820730092057,53.65058624047601,15.44604609376908,21.14338210713745,1
0.0005971579948803931,0.0,0.0017818386570828512,7.509973680738103,2.1621273459293366,2.95963668383174,1
0.0005374421953923538,0.0,0.001603654791374566,12.924099248387721,3.720858367069204,5.093311889909463,1
0.00694414814725195,0.0,0.014127726020095118,93.37753365678576,26.883465588248338,36.799539626241966,1
0.012041662262263879,0.0,0.024666694788874198,91.46187220979897,26.33194514674586,36.04458865925708,1
