2.885246705054134164e-01,4.137033288043489021e-01,6.328363967983388072e-01,6.622606677270215236e-03,2.091625570338958573e-01,5.652761279255892335e-01,9.351907319111305572e-01,8.874951097366231556e-01,1.057383420000000000e+08
4.124001972480961786e-02,5.051689692422689504e-02,9.922490857130927822e-02,4.670570869664449898e-01,9.771702229439204190e-01,8.184663267714266111e-01,9.355989525588379596e-01,2.726955276588727273e-02,4.240495440000000000e+08
9.340819009196806855e-01,2.407605094975977522e-01,4.283361183972100861e-01,5.393365151587913298e-01,1.653310740431040982e-01,3.308718485600503634e-01,4.839953006436573668e-01,1.988139216406353826e-01,1.524146184000000000e+09
2.904520104314287643e-01,7.057808967071951267e-01,3.304478624013551524e-01,9.977048657442746382e-01,7.993592980705304107e-01,5.758446189182984121e-01,1.851393237939530367e-01,5.707810223753335688e-01,1.766512043000000000e+09
3.258288378366909210e-01,4.873330129142786626e-01,8.240998884005173997e-01,4.171011050163696554e-01,9.417042926237343403e-01,3.855591399976732170e-01,8.160160422703561789e-01,4.124830701290865820e-01,8.262236620000000000e+08
7.019017464629681013e-01,8.952202785325307222e-01,7.019579840569021290e-01,8.944627938053157923e-01,2.433685952148241238e-01,8.535543929099232985e-01,2.287973741176511089e-01,5.382241032951208259e-01,2.072930760000000000e+09
5.494274810884824944e-01,5.322803427579639868e-01,9.964855034418799162e-01,7.089945283673471099e-01,2.320987501593400060e-01,6.338349596488709325e-01,1.671612269141417029e-01,4.959016162997395005e-01,1.109383151000000000e+09
5.191887756877056059e-01,9.340537663489386633e-01,5.158068790864153152e-01,9.848200538163427442e-01,8.892777255351540511e-01,3.498286477935138583e-01,1.316935949765190017e-01,4.152178398325805375e-01,1.604925910000000000e+08
3.519129577271244980e-01,4.765725568461441908e-01,4.943896415051551863e-01,2.135002763700465378e-01,3.317900940631522966e-01,7.898765587521243692e-01,9.190254028869492275e-01,9.342673713208202724e-01,1.958008560000000000e+09
6.681632076398867914e-01,1.837641553583250209e-01,8.421722581295485455e-01,8.144296017673209320e-01,7.718092802368226035e-02,4.755892308961645609e-01,9.639153423498814099e-02,1.748111978544211187e-01,5.464952530000000000e+08
